type	chrom	TSS_start	start_position	end_position	ensembl_gene_id	external_gene_name	dev_geno	test_dev_geno	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	tissue	CAD_HARD_BHcorr_overall	loci_tissue_specific	loci	loci_complete	best_GWAS_signBH	best_GWAS_sign	best_GWAS_pval	CardioGram_beta	CardioGram_se_beta	CardioGram_z	CardioGram_pval	CardioGram_pval_BHcorr	CardioGram_Cochran_stat	CardioGram_Cochran_pval	CardioGram_model	replicated
heritable	chr11	118955576	118955576	118964259	ENSG00000256269	HMBS	0.0633464755934284	0.0330195837937356	0.000115871264481396	2.46777186680615e-05	4.69537991092181	2.66111670223685e-06	0.00192722310750236	0.00236972442334192	Adipose_Visceral_Omentum	0.00142541933473934	chr11:118.7-119.2Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	-0.000199158689059678	0.0134548284651831	-0.0148020236434108	0.988190125124933	0.997411163601082	5.01032525527102	0.756471986692411	fixed	FALSE
heritable	chr12	112337067	112337067	112340042	ENSG00000229186	ADAM1A	0.128338173438009	0.0989782177887425	0.000101719771336053	2.54174737573889e-05	4.001962284174	6.28193140355687e-05	0.0157980401043775	0.0194253593839459	Adipose_Visceral_Omentum	0.0152542046295437	chr12:112.1-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.013063395446276	0.0136244999674236	0.958816505377137	0.33765119274114	0.850498124012956	6.57827427585638	0.582739103405933	fixed	TRUE
heritable	chr12	112450969	112369086	112450970	ENSG00000198270	TMEM116	0.0890442535795206	0.0576691355168144	-0.000116811738726687	2.55358235812463e-05	-4.57442613335075	4.77527041328191e-06	0.00276666152290532	0.00340190264242203	Adipose_Visceral_Omentum	0.00220947460892354	chr12:112.1-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0360097792984109	0.0136604456863324	-2.63606181857151	0.00838744496456635	0.287269990036397	5.72641208878517	0.677846877497992	fixed	TRUE
heritable	chr12	112546825	112464500	112546826	ENSG00000111300	NAA25	0.0114008644934023	0.00400396678271001	-0.000154094078399216	2.5072244947036e-05	-6.14600243116374	7.94600660733413e-10	1.15092491307491e-06	1.41518377676621e-06	Adipose_Visceral_Omentum	1.25837106376321e-06	chr12:112.1-112.7Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0438736015020151	0.0135778506523513	-3.23126263687525	0.00123244639045918	0.156784787243414	11.106917681931	0.19571438637988	fixed	TRUE
heritable	chr12	124247042	124247042	124420753	ENSG00000197653	DNAH10	0.173147213268141	0.0369793101634475	-8.92515799321996e-05	2.48167872470534e-05	-3.59641959467566	0.000322627245400684	0.0406350940156153	0.0499651412224886	Adipose_Visceral_Omentum	0.0387834151368796	chr12:124-124.6Mb	chr12:124-124.6Mb	chr12:124047042-124620752	TRUE	FALSE	1.32e-06	-0.0418745254537886	0.0135784179360882	-3.08390312117998	0.00204304112712243	0.174116933199566	12.95011460439	0.113577575259547	fixed	TRUE
not_heritable	chr12	124420752	124420169	124420753	ENSG00000270005	RP11-380L11.3	0.0970056764885857	0.0245479790174716	-9.21384545466583e-05	2.48553242379671e-05	-3.70699064975039	0.000209736683319263	0.0319778204583712	0.0393201087359588	Adipose_Visceral_Omentum	0.0303220233006845	chr12:124-124.6Mb	chr12:124-124.6Mb	chr12:124047042-124620752	TRUE	FALSE	1.32e-06	-0.057989363337577	0.0135806805679874	-4.26998949333	1.95482176002313e-05	0.0139261502184048	9.34355483245803	0.314148001065449	fixed	TRUE
not_heritable	chr17	40688528	40688528	40714080	ENSG00000266929	RP11-400F19.8	0.0438364699100775	0.00340690412941578	-9.02953855722566e-05	2.47047607188306e-05	-3.65497915968201	0.000257202870198471	0.0354800792103387	0.0436265058879502	Adipose_Visceral_Omentum	0.0343624335480042	chr17:40.5-40.9Mb	chr17:40.5-40.9Mb	chr17:40488528-40888528	TRUE	FALSE	3.93e-07	-0.0191556425331538	0.013426672877827	-1.42668572530636	0.153670502020411	0.729585525032965	5.83461677216907	0.665751133427745	fixed	TRUE
not_heritable	chr19	41870077	41860326	41870078	ENSG00000123810	B9D2	0.0202051054256168	0.00107078733092814	9.27771533374972e-05	2.46455839346819e-05	3.76445344461645	0.000166913760705888	0.0284174226623959	0.0349422234869229	Adipose_Visceral_Omentum	0.026584750635089	chr19:41.7-42.1Mb	chr19:41.5-42.1Mb	chr19:41527955-42131264	TRUE	FALSE	5.88e-08	0.0592284446157215	0.0135757810527474	4.36280199169352	1.2840715426003e-05	0.0114346570868556	7.89298776366608	0.443992716657129	fixed	TRUE
heritable	chr20	45087914	45042867	45087915	ENSG00000215452	ZNF663P	0.299801654182617	0.0761759976690111	-9.19633734044027e-05	2.50560605987051e-05	-3.67030455733953	0.000242261645445635	0.0350899485747405	0.0431467990538675	Adipose_Visceral_Omentum	0.0328034876346163	chr20:44.9-45.3Mb	chr20:44.9-45.3Mb	chr20:44887914-45342197	FALSE	FALSE	0.000667	0.00210046058380773	0.0134161426905811	0.156562182756328	0.87558990870231	0.974720269733787	7.52431353385451	0.48125765616344	fixed	FALSE
not_heritable	chr21	35796263	35791013	35796264	ENSG00000243627	AP000322.53	0.0806210162007307	0.00113700319261419	9.59010657609278e-05	2.47611192939539e-05	3.87305051207215	0.000107481540457532	0.0222399553675652	0.027346374793552	Adipose_Visceral_Omentum	0.0204909467423625	chr21:35.6-36Mb	chr21:35.6-36Mb	chr21:35596263-35996263	TRUE	TRUE	4.43e-19	0.0349869358766754	0.0134610101653686	2.5991315248158	0.00934599564479304	0.299815351665417	16.0273408536688	0.0419904479692652	fixed	TRUE
heritable	chr22	24375562	24375562	24376211	ENSG00000272955	KB-226F1.1	0.32191690817907	0.211566131107415	-8.94710105147737e-05	2.47598161105729e-05	-3.6135571490197	0.000302024746931304	0.0397692969089591	0.0489005522076956	Adipose_Visceral_Omentum	0.0375392496734933	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0383180694064164	0.0134076369309488	-2.85792862707723	0.00426416292618232	0.214719530545744	19.1145086883768	0.014259104958483	fixed	TRUE
heritable	chr1	169074935	169074935	169101960	ENSG00000143153	ATP1B1	0.0581433775595974	0.0133001943023189	8.93333958787888e-05	2.47876372600462e-05	3.6039496197881	0.000313417833819633	0.0338673673621032	0.0377455277618043	Adrenal_Gland	0.0383408982436459	chr1:168.9-169.3Mb	chr1:168.9-169.5Mb	chr1:168874935-169537204	FALSE	FALSE	0.00024	0.0368028224370025	0.0135938112985935	2.7073218561457	0.0067828462745828	0.330903851659273	6.35346907681103	0.60770261786979	fixed	TRUE
heritable	chr1	234509202	234509202	234519795	ENSG00000168275	COA6	0.123116988638893	0.0644519584794006	9.44768115074602e-05	2.47975087508106e-05	3.80993157243555	0.000139005259501552	0.0232436641049291	0.0259053016840152	Adrenal_Gland	0.0238040372660777	chr1:234.3-234.7Mb	chr1:234.3-234.9Mb	chr1:234309202-234867524	FALSE	FALSE	0.003907	0.00478782911581103	0.0135358505538055	0.353714685071266	0.723552716103581	0.968270553911594	6.85738234077096	0.552095468811922	fixed	TRUE
heritable	chr3	125635463	125635463	125648867	ENSG00000171084	FAM86JP	0.221910608241665	0.0844739724820994	-0.000109270484316232	2.49341617408785e-05	-4.38236045196931	1.17400362952193e-05	0.00599373644678541	0.00668008065197977	Adrenal_Gland	0.00454627081690514	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.00846419659628543	0.0134915133608285	-0.62737191669398	0.530415471919969	0.942239016553527	17.3889557107793	0.0263043419533954	fixed	TRUE
heritable	chr3	125655881	125648118	125655882	ENSG00000189366	ALG1L	0.368802465663681	0.277406799719716	-9.34244388317084e-05	2.45729107210744e-05	-3.80192806184678	0.000143574419134858	0.0232436641049291	0.0259053016840152	Adrenal_Gland	0.0243235099654329	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.0329504649203181	0.0134415794085793	-2.45138342145173	0.0142308275560381	0.369218005903629	11.719494715713	0.164164963745918	fixed	TRUE
not_heritable	chr3	125677399	125677399	125677660	ENSG00000241439	RP11-666A20.3	0.130700242351832	0.0504717673675041	-9.14450167332457e-05	2.45804082899902e-05	-3.72023994290138	0.000199033594225425	0.0298865422319966	0.0333088573865491	Adrenal_Gland	0.0292982014047258	chr3:125.4-125.9Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	-0.0221351583684235	0.0134525226346366	-1.64542807097246	0.0998815646647701	0.669191170627618	13.5986265753406	0.0928457750030514	fixed	TRUE
heritable	chr3	134205557	134196548	134205558	ENSG00000129055	ANAPC13	0.372285394920433	0.338127160764195	-8.64498641996419e-05	2.46531568616093e-05	-3.50664479542838	0.000453794467937885	0.042466671805652	0.047329540629878	Adrenal_Gland	0.046556298743391	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0175060135277339	0.0134384926942991	1.30267686458321	0.192685103731798	0.746508733425439	4.3984470082973	0.819505089251841	fixed	FALSE
not_heritable	chr6	16161157	16161157	16161642	ENSG00000218073	RP1-13D10.2	0.355382069321667	0.131727574477538	0.000120156986735162	2.45615065103567e-05	4.8920853728779	9.9773146075886e-07	0.000848966628676442	0.000946182001952986	Adrenal_Gland	0.00063152946997754	chr6:16-16.4Mb	chr6:16-16.4Mb	chr6:15961157-16361157	FALSE	FALSE	0.00057	0.00349422341859033	0.0135933520274174	0.257053845993437	0.797137206128639	0.978241750442627	2.43264483335433	0.96479781854098	fixed	TRUE
heritable	chr6	31239906	31236526	31239907	ENSG00000204525	HLA-C	0.717091138546529	0.607490339815808	-9.20046317664853e-05	2.48989255519828e-05	-3.69512457774142	0.000219779000943985	0.031168212560819	0.0347372920936466	Adrenal_Gland	0.0315166548440304	chr6:31-33Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.011400161374144	0.0134631825781273	-0.846765711449608	0.397125723750001	0.897560329944476	12.5405058273588	0.128667836764277	fixed	TRUE
heritable	chr6	31324424	31324424	31325414	ENSG00000271581	XXbac-BPG248L24.12	0.739887664072271	0.639429794826411	-9.04905310005424e-05	2.48797116990621e-05	-3.63712136599853	0.000275702043511122	0.0319900936553543	0.0356532869904155	Adrenal_Gland	0.0356105362866989	chr6:31-33Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0313676460669718	0.0136201739810536	-2.30302829542455	0.0212772511247795	0.405410009994871	17.0329891434282	0.029767393742328	fixed	TRUE
heritable	chr6	32636159	32627244	32636160	ENSG00000179344	HLA-DQB1	0.594122250927988	0.478255602587579	-8.86105588221879e-05	2.49268855391517e-05	-3.55481869899112	0.000378239805625881	0.0386211703540994	0.0430436898802252	Adrenal_Gland	0.0429190239255984	chr6:31-33Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00800276593074913	0.0135521797127967	-0.590515038934472	0.554845406281724	0.94569658929534	10.6824086139523	0.220351689992273	fixed	TRUE
heritable	chr6	32627657	32627657	32628506	ENSG00000223534	HLA-DQB1-AS1	0.513798303112489	0.225753128271129	-0.000102397582487249	2.49122646701693e-05	-4.11032813929049	3.95097251618438e-05	0.0112062345062506	0.0124894631206051	Adrenal_Gland	0.0104282770238768	chr6:31-33Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00733274530452297	0.0135179522679822	-0.542444976809902	0.587512002683076	0.949884046889684	6.73510898474169	0.565463429738774	fixed	TRUE
heritable	chr6	32709119	32709119	32714992	ENSG00000237541	HLA-DQA2	0.690337671414001	0.428909934032226	9.95765245503514e-05	2.47336870641491e-05	4.02594745749351	5.67463600869722e-05	0.0144855909352766	0.0161443394447436	Adrenal_Gland	0.0141570508206019	chr6:31-33Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00290542897157815	0.013576456780216	-0.21400495126328	0.830543196077192	0.98053802755375	5.54500543479646	0.698048831179301	fixed	FALSE
heritable	chr6	32806556	32789610	32806557	ENSG00000204267	TAP2	0.198352199661352	0.0901872695964065	-8.70958987894482e-05	2.4767702817995e-05	-3.51651097517888	0.000437258581028174	0.042466671805652	0.047329540629878	Adrenal_Gland	0.0457663981476156	chr6:31-33Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0156786097190254	0.0135069569001296	-1.16078031750253	0.245731249243208	0.80372287062227	4.13551331399553	0.844694580622855	fixed	TRUE
not_heritable	chr6	76458909	76458909	76629254	ENSG00000196586	MYO6	0.0210815952531123	0.00279538123610089	-8.97359223071928e-05	2.46464170621785e-05	-3.64093174601424	0.000271653152089106	0.0319900936553543	0.0356532869904155	Adrenal_Gland	0.0354648545221993	chr6:76.3-76.7Mb	chr6:76.3-76.7Mb	chr6:76258909-76658909	FALSE	FALSE	0.002433	0.0076357144132336	0.0135483758349553	0.563588913258016	0.57303393374529	0.948155869483889	8.89698260178575	0.351060848974264	fixed	FALSE
not_heritable	chr6	160390131	160390131	160534539	ENSG00000197081	IGF2R	0.0424884957572203	0.00185584410925796	-9.86650751813826e-05	2.48502600980267e-05	-3.97038400371581	7.17568851291436e-05	0.0160262797680635	0.0178614529271259	Adrenal_Gland	0.0162319768447996	chr6:160.2-160.7Mb	chr6:160.2-161.9Mb	chr6:160190131-161895092	TRUE	TRUE	1.71e-49	-0.0136762150440891	0.0135549964014046	-1.00894272776583	0.313002101946807	0.841177557054189	23.0170657979199	0.00334240474555474	fixed	TRUE
not_heritable	chr6	160542821	160542821	160579750	ENSG00000175003	SLC22A1	0.246750956806045	0.00020924754601508	-0.000133665231254145	2.47575739399295e-05	-5.39896322549471	6.70271100974725e-08	0.000171099484963907	0.000190692128227309	Adrenal_Gland	6.78165405052872e-05	chr6:160.2-160.7Mb	chr6:160.2-161.9Mb	chr6:160190131-161895092	TRUE	TRUE	1.71e-49	-0.0292465577704579	0.0133058183063583	-2.19802774223079	0.0279471290342436	0.454429254022197	15.4660646122587	0.0506920266218304	fixed	TRUE
not_heritable	chr10	31122315	31120757	31122316	ENSG00000272914	RP11-330O11.3	0.127709670952981	0.042740780645619	-9.22517285413477e-05	2.50889785259309e-05	-3.67698224325874	0.000236009462120245	0.0317083776028594	0.0353393115648473	Adrenal_Gland	0.0322569133616539	chr10:30.9-31.3Mb	chr10:30.2-31.3Mb	chr10:30204422-31322315	TRUE	TRUE	4.12e-12	-0.028282492951223	0.0135595640695732	-2.08579662340968	0.0369970494202218	0.493475361908753	1.21293629619185	0.996512478546118	fixed	TRUE
not_heritable	chr11	100558384	100558384	100862668	ENSG00000165895	ARHGAP42	0.0775309980490316	0.0351572189577517	-0.000125021028183941	2.47019249234917e-05	-5.06118565946436	4.16657235988943e-07	0.000531798539281507	0.000592694918194271	Adrenal_Gland	0.000329920068775245	chr11:100.4-100.8Mb	chr11:100.4-101.1Mb	chr11:100358384-101062811	TRUE	FALSE	3.62e-05	-0.0393420981446276	0.0135476617417247	-2.90397700316506	0.00368455222812498	0.283017931044312	11.9782979740864	0.152174803668183	fixed	TRUE
heritable	chr11	118938403	118938403	118952688	ENSG00000160695	VPS11	0.153106472567451	0.0370184536753203	-9.59546533755446e-05	2.48406373276146e-05	-3.8628096417186	0.000112090351904936	0.0220101543212173	0.0245305423976572	Adrenal_Gland	0.0207247663846974	chr11:118.7-119.2Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	0.00679902134989661	0.013453137364712	0.505385559187901	0.613288059550897	0.959409211850418	9.4002245330566	0.309665905653981	fixed	FALSE
heritable	chr11	118955576	118955576	118964259	ENSG00000256269	HMBS	0.162824121409046	0.0723048088599247	0.000106254380075049	2.46891804221624e-05	4.30368194724152	1.67982770138632e-05	0.00714680110076189	0.00796518301740678	Adrenal_Gland	0.00566537446252733	chr11:118.7-119.2Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	-0.0101844979635702	0.013453804307873	-0.756997629110034	0.449051282874134	0.922519710723675	4.64448855235556	0.794809475362863	fixed	FALSE
not_heritable	chr14	103989447	103985996	103989448	ENSG00000166165	CKB	0.0335588670665881	0.000553901628244841	9.04144227583628e-05	2.47396609187246e-05	3.65463467973125	0.000257548439452151	0.0319900936553543	0.0356532869904155	Adrenal_Gland	0.0343624335480042	chr14:103.8-104.2Mb	chr14:103.8-104.2Mb	chr14:103789447-104219758	FALSE	FALSE	0.001207	0.0241365203773767	0.0134819440499962	1.79028486454693	0.0734081281849694	0.622564756237881	6.30819724062255	0.612751715606024	fixed	TRUE
heritable	chr17	66597529	66531254	66597530	ENSG00000108950	FAM20A	0.159223831891913	0.0148709435313418	0.000110296023442939	2.50532192582725e-05	4.40246909213151	1.07025840665949e-05	0.00599373644678541	0.00668008065197977	Adrenal_Gland	0.00423729263088751	chr17:66.4-66.8Mb	chr17:66.3-66.8Mb	chr17:66307921-66797529	FALSE	FALSE	0.001856	0.0300588683836351	0.0136261965487546	2.20596174993398	0.0273866779970098	0.454429254022197	3.33003577609511	0.911972978367474	fixed	TRUE
heritable	chr19	41859815	41807492	41859816	ENSG00000105329	TGFB1	0.188854387776947	0.0722934366103037	0.000104451664905942	2.52911686524716e-05	4.12996593163498	3.62816994841972e-05	0.0112062345062506	0.0124894631206051	Adrenal_Gland	0.00985677817808056	chr19:41.7-42.1Mb	chr19:41.5-42.1Mb	chr19:41527955-42131264	TRUE	FALSE	5.88e-08	0.0255520444325061	0.0135928542949204	1.87981448767937	0.0601333652738129	0.604520933583031	7.7565635438111	0.457603889905228	fixed	TRUE
heritable	chr20	45087914	45042867	45087915	ENSG00000215452	ZNF663P	0.4404691544218	0.410577094291683	-9.06393535313613e-05	2.51787324202226e-05	-3.59983783212865	0.000318415699923833	0.0338673673621032	0.0377455277618043	Adrenal_Gland	0.0385314732691883	chr20:44.9-45.3Mb	chr20:44.9-45.3Mb	chr20:44887914-45342197	FALSE	FALSE	0.000667	0.0110361153299382	0.013364211374184	0.825796227022938	0.408919694739217	0.901924567345712	6.53378472479344	0.587662709885247	fixed	FALSE
heritable	chr22	24269087	24269087	24271761	ENSG00000225282	AP000350.6	0.608761307687239	0.459912287342007	-8.65575112460241e-05	2.4732947249068e-05	-3.49968446438528	0.000465809187218483	0.042466671805652	0.047329540629878	Adrenal_Gland	0.0472608184825794	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0316760252238457	0.0134728440655051	-2.3511015988782	0.0187179222099559	0.386184167934892	11.8879921308803	0.156271802736513	fixed	TRUE
heritable	chr22	24373117	24373117	24374043	ENSG00000235231	AP000351.10	0.702384747025188	0.420487138177843	-9.78596364990341e-05	2.47197381585583e-05	-3.95876509173921	7.53382900265414e-05	0.0160262797680635	0.0178614529271259	Adrenal_Gland	0.0168351035332929	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0275847798909035	0.0133852303823946	-2.06083713935812	0.0393185799835564	0.508460727514628	16.7705144265398	0.0325894079287147	fixed	TRUE
heritable	chr22	24375562	24375562	24376211	ENSG00000272955	KB-226F1.1	0.330126754764497	0.0677417252753544	-0.000102625534016853	2.47057145738421e-05	-4.15391887209411	3.26829091757668e-05	0.0112062345062506	0.0124894631206051	Adrenal_Gland	0.00928322045483384	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0301608648651139	0.0134252396564085	-2.24657925199247	0.0246669293884195	0.441367384339959	17.5184533074008	0.0251411289856917	fixed	TRUE
heritable	chr22	24384679	24376133	24384680	ENSG00000184674	GSTT1	0.563642715925513	0.526945705428271	-9.4014138723777e-05	2.47516020699662e-05	-3.7983051948728	0.000145688867115727	0.0232436641049291	0.0259053016840152	Adrenal_Gland	0.0244542456028721	chr22:24.1-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0348026089360697	0.0134136799732325	-2.59456085172149	0.00947118461314971	0.364804248542591	18.7933592350947	0.0160046935696298	fixed	TRUE
not_heritable	chr1	151763280	151763280	151766878	ENSG00000203288	RP11-98D18.9	0.0866248386033569	0.0141154353252348	0.000106289645975823	2.49512674660181e-05	4.25988964771356	2.04527857372951e-05	0.00411820350839719	0.00521115451338135	Artery_Aorta	0.00642217472151067	chr1:151.6-152Mb	chr1:150.6-152Mb	chr1:150580798-151963280	TRUE	TRUE	2.21e-08	0.0279391436890263	0.0136239502428494	2.05073735524616	0.0402925310709185	0.492337964910747	6.36436746193998	0.606488057988033	fixed	TRUE
heritable	chr1	169337204	169101769	169337205	ENSG00000143156	NME7	0.211716059322205	0.157883457326509	-9.74308760291816e-05	2.47592899726143e-05	-3.93512399333533	8.31537547879979e-05	0.011333509967272	0.0143413679042269	Artery_Aorta	0.0182457371349279	chr1:169.1-169.5Mb	chr1:168.9-169.5Mb	chr1:168874935-169537204	FALSE	FALSE	0.00024	-0.0396147891389969	0.0135177223981268	-2.93058164476631	0.00338328075031786	0.219077725867948	14.2998060942155	0.074278073510066	fixed	TRUE
heritable	chr1	222763167	222763167	222766374	ENSG00000225265	RP11-378J18.3	0.228761448451073	0.100803421344532	8.5902601712789e-05	2.49921131404164e-05	3.43718841340671	0.000587786571195029	0.038770428655858	0.0490599101923299	Artery_Aorta	0.0545183081809331	chr1:222.6-223Mb	chr1:222.6-223.1Mb	chr1:222563167-223110549	TRUE	TRUE	8.45e-14	0.0361174610098109	0.0136792839954705	2.64030347069117	0.00828318187572362	0.339774569675324	8.62061509439159	0.375303528560559	fixed	TRUE
